"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDMV"
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","1994-05",,,"0.0",,,,,
"USR0000CPIC","PICACHO WASH CALIFORNIA, CA US","32.95","-114.7322","256.0","1994-05",,,,"76.5","88.6","64.5",,
"USC00043157","FORT BIDWELL, CA US","41.8715","-120.1574","1444.4","1994-05",,"1.80","0.0","55.2","68.4","41.9",,
"USC00043038","FIDDLETOWN DEXTER RANCH, CA US","38.5251","-120.69817","661.4","1994-05",,"1.96","0.0",,,,,
"USR0000CLAB","LOS BANOS CALIFORNIA, CA US","37.0547","-121.0531","106.7","1994-05",,,,"66.3","77.2","55.5",,
"USC00045218","LYTLE CREEK RANGER STATION, CA US","34.23833","-117.47083","832.1","1994-05",,"0.31","0.0",,,,,
"USC00048606","STRAWBERRY VALLEY 2, CA US","39.53194","-121.1611","1130.8","1994-05",,"3.14","0.0","54.3","65.8","42.8",,
"USR0000CESP","ESPERANZA CALIFORNIA, CA US","38.2428","-120.515","780.0","1994-05",,,,"58.5","71.4","45.6",,
"USR0000CCOL","COLLINS BALDY CALIFORNIA, CA US","41.775","-122.9503","1674.3","1994-05",,,,"51.3","61.8","40.7",,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","1994-05",,"0.07","0.0",,,,,
"USR0000CCOR","CORRALITOS CALIFORNIA, CA US","36.9911","-121.7978","137.2","1994-05",,,,"59.4","71.7","47.1",,
"USC00047874","SAN PASQUAL ANIMAL PARK, CA US","33.0955","-116.9975","128.0","1994-05",,"0.35","0.0",,,"53.6",,
"USR0000CCOO","COOSKIE MOUNTAIN CALIFORNIA, CA US","40.2569","-124.2661","899.2","1994-05",,,,"50.6","58.2","43.0",,
"USR0000CSNR","SANTA RITA CALIFORNIA, CA US","36.3478","-120.5978","1524.0","1994-05",,,,"55.0","63.0","47.0",,
"USS0020H06S","CEDAR PASS, CA US","41.58","-120.3","2142.7","1994-05",,"5.40",,"45.8","56.2","35.4",,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","33.93816","-118.3866","29.7","1994-05","7.6","0.08","0.0","62.0","67.7","56.2",,
"USR0000CCOH","COHASSET CALIFORNIA, CA US","39.8717","-121.7689","528.2","1994-05",,,,"64.0","73.8","54.1",,
"USW00023179","NEEDLES AIRPORT, CA US","34.76783","-114.61842","270.6","1994-05",,"0.15","0.0","80.1","93.7","66.6",,
"USS0019L40S","MONITOR PASS, CA US","38.67","-119.61","2532.9","1994-05",,"2.20",,"44.8","56.7","32.8",,
"USR0000CBLT","BEN BOLT CALIFORNIA, CA US","38.5908","-120.9336","275.8","1994-05",,,,"61.9","75.6","48.1",,
"USC00046657","PALOMAR MOUNTAIN OBSERVATORY, CA US","33.378","-116.84","1691.6","1994-05",,"0.24","0.0","55.7","65.3","46.2",,
"USC00046896","PINE FLAT DAM, CA US","36.821","-119.3374","187.5","1994-05",,"1.19","0.0",,,,,
"USC00045449","MCCLOUD, CA US","41.25171","-122.13827","985.4","1994-05",,"2.96","0.0","56.4","70.4","42.3",,
"USC00048839","TEJON RANCHO, CA US","35.0233","-118.7497","434.3","1994-05",,"0.84","0.0","63.8","80.4","47.1",,
"USC00047749","SAN DIMAS FIRE FC 95, CA US","34.1052","-117.8019","292.0","1994-05",,"0.40","0.0",,,,,
"USC00041080","BRIDGEVILLE 4 NNW, CA US","40.51944","-123.82167","640.1","1994-05",,"2.60","0.0",,,,,
"USC00043261","FRIANT GOVERNMENT CAMP, CA US","36.99574","-119.70691","131.1","1994-05",,"0.97","0.0","65.8","81.6","50.1",,"1342.8"
"USC00042294","DAVIS 2 WSW EXPERIMENTAL FARM, CA US","38.5349","-121.7761","18.3","1994-05",,"1.25","0.0","64.5","79.1","50.0",,"2994.4"
"USC00046773","PEARBLOSSOM, CA US","34.5025","-117.8969","945.2","1994-05",,"0.00","0.0","66.5","81.2","51.9",,
"USC00043384","GEORGETOWN RANGER STATION, CA US","38.933","-120.8008","914.7","1994-05",,"2.43","0.0","60.1","70.9","49.3",,
"USC00046650","PALOMA, CA US","36.35028","-121.54","541.0","1994-05",,"1.83","0.0",,,,,
"USC00044232","INDEPENDENCE, CA US","36.798","-118.2036","1204.0","1994-05",,"0.35","0.0","66.4","82.1","50.7",,
"USW00023161","BARSTOW DAGGETT AIRPORT, CA US","34.85371","-116.78702","584.8","1994-05","12.3","0.00","0.0","73.3","88.8","57.8",,
"USR0000CBLD","BLUE DOOR CALIFORNIA, CA US","41.0547","-120.3375","1711.5","1994-05",,,,"50.3","62.6","38.0",,
"USR0000CMAR","MARIPOSA GROVE CALIFORNIA, CA US","37.5128","-119.6047","1950.7","1994-05",,,,"51.4","61.7","41.1",,
"USW00024257","REDDING AIRPORT, CA US","40.51462","-122.29773","152.6","1994-05","6.9","1.41","0.0","67.5","80.5","54.4","23880",
"USC00043134","FORESTHILL RANGER STATION, CA US","39.01","-120.8455","919.0","1994-05",,"2.30","0.0",,,,,
"USC00046646","PALO ALTO, CA US","37.4436","-122.1402","7.6","1994-05",,"1.40","0.0","55.2","65.5","44.9",,
"USC00048702","SUSANVILLE 2 SW, CA US","40.4167","-120.6631","1283.8","1994-05",,"1.83","0.0","54.1","72.0","36.2",,
"USC00043498","GOLDSTONE ECHO NUMBER 2, CA US","35.2813","-116.7844","899.2","1994-05",,"0.02","0.0",,,,,
"USC00044223","IMPERIAL, CA US","32.8488","-115.5666","-19.5","1994-05",,"0.72","0.0","75.9","91.8","60.0",,
"USR0000CROD","RODEO VALLEY, CA US","39.6681","-123.3211","740.1","1994-05",,,,"57.0","69.1","44.9",,
"USC00041072","BRIDGEPORT, CA US","38.2575","-119.2286","1972.1","1994-05",,"1.85","5.0","53.4","71.5","35.4",,
"USC00045679","MINERAL, CA US","40.3458","-121.6091","1485.9","1994-05",,"3.13","0.0","49.1","62.4","35.7",,
"USC00048826","TEHACHAPI, CA US","35.13333","-118.45","1224.4","1994-05",,"0.61","0.0","57.1","68.2","46.0",,
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","38.9875","-123.3486","196.3","1994-05",,,,"58.8","71.1","46.5",,
"USC00043491","GOLD RUN 4 SW, CA US","39.15014","-120.90026","981.5","1994-05",,"1.76",,,,,,
"USC00045790","MONTEBELLO, CA US","34.0191","-118.1052","75.0","1994-05",,"0.40","0.0","65.4","74.7","56.1",,
"USC00041194","BURBANK VALLEY PUMP PLANT, CA US","34.1866","-118.348","199.6","1994-05",,"0.23","0.0","63.3","73.1","53.5",,
"USC00047851","SAN LUIS OBISPO POLY, CA US","35.3056","-120.6619","93.9","1994-05",,"0.86","0.0","58.5","69.4","47.6",,
"USR0000CBOR","BORON CALIFORNIA, CA US","35.0767","-117.585","881.8","1994-05",,,,"66.6","80.9","52.3",,
"USC00047731","SAN CLEMENTE DAM, CA US","36.4375","-121.7092","182.9","1994-05",,"1.06","0.0",,,,,
"USC00046521","OROVILLE, CA US","39.5177","-121.553","52.1","1994-05",,"1.29","0.0","67.1","80.9","53.2",,
"USC00045311","MANZANITA LAKE, CA US","40.5411","-121.5766","1752.6","1994-05",,"4.35","7.0","48.7","61.5","36.0",,
"USC00045795","MONTEREY, CA US","36.5927","-121.8555","37.2","1994-05",,"0.85","0.0","56.2","63.2","49.3",,
"USW00024283","ARCATA EUREKA AIRPORT, CA US","40.97844","-124.10479","64.5","1994-05","7.4",,,"52.7","59.6","45.8",,
"USS0020K31S","CSS LAB, CA US","39.33","-120.37","2089.4","1994-05",,"2.19",,"45.7","57.4","33.9",,
"USR0000CBOG","BOGARD RANGER STATION CALIFORNIA, CA US","40.5981","-121.0831","1722.1","1994-05",,,,"48.5","63.6","33.4",,
"USW00003104","DESERT RESORTS REGIONAL AIRPORT, CA US","33.63166","-116.16412","-36.0","1994-05",,"0.00","0.0","76.5","93.0","59.9",,
"USW00023190","SANTA BARBARA MUNICIPAL AIRPORT, CA US","34.4241","-119.84249","2.5","1994-05","6.5","0.26","0.0","58.4","68.1","48.8",,
"USC00047723","SAN BERNARDINO F S 226, CA US","34.13444","-117.25389","347.5","1994-05",,"0.65","0.0",,,"53.5",,
"USC00047965","SANTA ROSA, CA US","38.45579","-122.71335","50.6","1994-05",,"0.89","0.0","60.5","71.5","49.5",,
"USC00046635","PALM SPRINGS, CA US","33.8275","-116.5097","129.5","1994-05",,"0.00","0.0","77.1","91.8","62.4",,
"USC00043489","GOLD ROCK RANCH, CA US","32.88333","-114.86667","147.8","1994-05",,"0.24","0.0","77.6","93.1","62.1",,
"USC00044577","KLAMATH, CA US","41.57861","-124.07472","8.5","1994-05",,"3.42","0.0","53.9","60.6","47.1",,
"USC00043369","GEM LAKE, CA US","37.7519","-119.1402","2734.1","1994-05",,"1.64","0.0",,,,,
"USC00047846","SAN LUIS DAM, CA US","37.05333","-121.05778","84.4","1994-05",,"0.90","0.0","64.7","76.4","53.0",,"6020.5"
"USC00044211","IDYLLWILD FIRE DEPARTMENT, CA US","33.7572","-116.7066","1639.8","1994-05",,"0.15","0.0","52.2","67.4","37.1",,
"USR0000CTRA","LAS TRAMPAS CALIFORNIA, CA US","37.8339","-122.0669","536.4","1994-05",,,,"55.6","63.8","47.3",,
"USR0000CALD","ALDER SPRINGS CALIFORNIA, CA US","39.6514","-122.7236","1310.6","1994-05",,,,"55.5","64.3","46.6",,
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","1994-05",,"3.09",,"43.0","51.4","34.6",,
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","36.77999","-119.72016","101.9","1994-05","8.1","1.30","0.0","68.4","81.2","55.7","23026",
"USR0000CLAP","LA PANZA CALIFORNIA, CA US","35.3811","-120.1875","496.8","1994-05",,,,"59.5","77.9","41.2",,
"USR0000CSOM","SOMES BAR CALIFORNIA, CA US","41.39","-123.4958","280.4","1994-05",,,,"62.3","76.9","47.7",,
"USR0000CSOL","SOLDIER MOUNTAIN CALIFORNIA, CA US","40.9258","-121.5856","1130.8","1994-05",,,,"57.6","67.8","47.5",,
"USW00023188","SAN DIEGO INTERNATIONAL AIRPORT, CA US","32.7336","-117.1831","4.6","1994-05","6.9","0.07","0.0","62.1","66.5","57.7","10523",
"USW00023187","SANDBERG, CA US","34.74361","-118.72528","1374.6","1994-05",,"0.73","0.0","59.3","69.9","48.8",,
"USR0000CLAH","LA HONDA CALIFORNIA, CA US","37.3053","-122.255","265.8","1994-05",,,,"54.3","63.0","45.5",,
"USR0000CPIL","PILOT HILL CALIFORNIA, CA US","38.8325","-121.0086","365.8","1994-05",,,,"61.5","74.4","48.7",,
"USC00046624","PALMDALE, CA US","34.5883","-118.0938","796.1","1994-05",,"0.35","0.0","67.2","83.2","51.1",,
"USC00045532","MERCED, CA US","37.2888","-120.5158","46.9","1994-05",,"1.38","0.0","66.8","81.7","51.9",,
"USC00043357","GASQUET RANGER STATION, CA US","41.84587","-123.96704","118.0","1994-05",,"4.23","0.0",,,,,
"USC00042147","CRESCENT CITY, CA US","41.7958","-124.2147","13.1","1994-05",,"4.11","0.0","54.6","60.3","48.8",,
"USC00042148","CRESCENT CITY 7 ENE, CA US","41.79417","-124.085","36.6","1994-05",,"4.11","0.0",,,,,
"USC00046506","ORLAND, CA US","39.7458","-122.1997","77.4","1994-05",,,"0.0","66.9","80.1","53.8",,
"USC00047957","SANTA PAULA, CA US","34.3119","-119.13306","72.2","1994-05",,"0.37","0.0","60.8","71.0","50.7",,
"USR0000CRIC","RICE VALLEY CALIFORNIA, CA US","34.0608","-114.7322","249.9","1994-05",,,,"78.0","92.1","64.0",,
"USW00093111","POINT MUGU NF, CA US","34.12407","-119.12281","3.8","1994-05","6.3","0.68","0.0","61.0","67.8","54.2",,
"USW00093112","NORTH ISLAND NAS, CA US","32.69219","-117.20983","4.4","1994-05","5.6","0.04","0.0","61.0","64.4","57.6",,
"USC00045890","MOUNTAIN PASS, CA US","35.47028","-115.54361","1441.7","1994-05",,"0.31","0.0",,,,,
"USW00093114","TUSTIN MCAF, CA US","33.7","-117.83333","17.1","1994-05","4.5","0.26","0.0","65.7","73.4","57.9",,
"USW00093115","IMPERIAL BEACH REAM FIELD NAS, CA US","32.56797","-117.11715","7.2","1994-05","8.1",,,,,,,
"USR0000CGSP","GREEN SPRING CALIFORNIA, CA US","37.8331","-120.5","310.9","1994-05",,,,"63.8","76.4","51.2",,
"USS0020K25S","WARD CREEK NUMBER 3, CA US","39.14","-120.22","2028.4","1994-05",,"2.30",,"45.0","60.3","29.7",,
"USS0020K13S","TRUCKEE NUMBER 2, CA US","39.3","-120.18","1983.9","1994-05",,"1.69",,"49.5","64.4","34.7",,
"USS0020L10S","FALLEN LEAF, CA US","38.93","-120.05","1900.7","1994-05",,"2.09",,"46.3","62.3","30.3",,
"USC00046508","ORLEANS, CA US","41.30206","-123.53851","122.8","1994-05",,"2.53","0.0","62.7","77.2","48.2",,
"USC00048928","TIGER CREEK PH, CA US","38.44611","-120.49917","717.8","1994-05",,"2.72","0.0","58.5","71.6","45.4",,
"USW00003122","TORRANCE AIRPORT, CA US","33.8016","-118.3419","27.4","1994-05",,"0.16","0.0","61.2","68.3","54.1",,
"USC00042012","CORCORAN IRRIGATION DIST., CA US","36.0975","-119.5817","61.0","1994-05",,"0.74","0.0",,,"53.7",,
"USC00045400","MATHER, CA US","37.885","-119.8561","1374.6","1994-05",,"1.91","0.0",,,,,
"USC00041288","CALEXICO, CA US","32.6881","-115.4644","3.7","1994-05",,"0.08","0.0",,,,,
"USC00046610","PAICINES 4 W, CA US","36.715","-121.34917","275.8","1994-05",,"0.49","0.0","58.2","74.7","41.7",,
"USC00044555","KING CITY, CA US","36.2069","-121.1377","97.5","1994-05",,"0.95","0.0","60.6","74.1","47.1",,
"USC00047821","SAN JOSE, CA US","37.34972","-121.90333","20.4","1994-05",,"1.21","0.0",,,"52.5",,
"USC00040192","ANAHEIM, CA US","33.8647","-117.8425","70.7","1994-05",,"0.23","0.0","63.6","71.7","55.5",,
"USC00041048","BRAWLEY, CA US","32.9544","-115.5581","-30.5","1994-05",,"0.10","0.0","74.8","91.7","57.9",,
"USC00044671","LAKE ARROWHEAD, CA US","34.2466","-117.1883","1586.5","1994-05",,"1.62","0.0","54.3","67.6","41.0",,
"USC00046730","PASO ROBLES, CA US","35.6277","-120.6855","222.5","1994-05",,"1.05","0.0","62.0","77.6","46.2",,
"USC00042494","DOWNEY FIRE STATION FC107C, CA US","33.9297","-118.1455","33.5","1994-05",,"0.21","0.0",,,,,
"USC00043463","GLENNVILLE, CA US","35.7269","-118.7006","957.1","1994-05",,"1.72","0.0","56.4","71.5","41.3",,
"USR0000COAK","OAK KNOLL CALIFORNIA, CA US","41.8386","-122.85","591.3","1994-05",,,,"60.9","77.9","43.8",,
"USR0000CSIM","SIMS CALIFORNIA, CA US","41.075","-122.3733","731.5","1994-05",,,,"62.3","76.0","48.7",,
"USC00048917","THREE RIVERS EDISON PH 1, CA US","36.465","-118.8619","347.5","1994-05",,"0.79","0.0","67.2","82.8","51.5",,
"USR0000CGRA","GRANITE MOUNTAIN CALIFORNIA, CA US","34.5356","-117.0258","1438.7","1994-05",,,,"61.4","73.1","49.7",,
"USC00044422","JUNCAL DAM, CA US","34.4908","-119.5069","688.8","1994-05",,"0.70","0.0",,,,,
"USR0000CBKR","BAKER CALIFORNIA, CA US","40.2789","-122.4869","213.4","1994-05",,,,"65.8","77.6","54.0",,
"USC00047933","SANTA MARGARITA BOOST, CA US","35.3741","-120.6375","349.9","1994-05",,"0.97","0.0",,,,,
"USC00046602","PACOIMA DAM FC33A E, CA US","34.3294","-118.4005","472.4","1994-05",,"0.80","0.0",,,,,
"USC00041277","CALAVERAS BIG TREES, CA US","38.2769","-120.3113","1431.0","1994-05",,"1.81","0.0","50.3","60.2","40.4",,
"USR0000CDOR","DORRIS RANCH CALIFORNIA, CA US","39.3036","-121.1172","617.2","1994-05",,,,"62.0","73.7","50.2",,
"USC00043578","GRATON, CA US","38.4305","-122.8647","61.0","1994-05",,"0.99","0.0","59.9","74.3","45.4",,
"USC00046726","PASKENTA RANGER STATION, CA US","39.8875","-122.5538","230.1","1994-05",,"1.11","0.0",,,,,
"USC00045756","MOJAVE, CA US","35.0492","-118.1619","833.6","1994-05",,"0.08","0.0",,,"54.9",,
"USC00041159","BUCKS CREEK, CA US","39.9372","-121.3147","576.4","1994-05",,"3.41","0.0",,,,,
"USR0000CDOY","DOYLE CALIFORNIA, CA US","40.0222","-120.1056","1292.4","1994-05",,,,"57.7","73.3","42.0",,
"USC00047813","SAN JACINTO, CA US","33.7965","-116.9753","464.8","1994-05",,"0.28","0.0","64.5","77.7","51.2",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","1994-05",,"0.28",,"65.1","72.1","58.1",,
"USC00046960","PLACERVILLE, CA US","38.6955","-120.8244","563.9","1994-05",,"2.44","0.0","60.5","73.1","47.9",,
"USC00043452","GLENDORA FC 287B, CA US","34.1472","-117.8472","284.4","1994-05",,"0.58","0.0",,,,,
"USC00043573","GRASS VALLEY NUMBER 2, CA US","39.2041","-121.068","731.5","1994-05",,"1.73","0.0","57.9","68.9","46.8",,
"USC00045983","MOUNT SHASTA, CA US","41.32175","-122.31725","1101.2","1994-05",,"2.54","0.0","54.9","68.1","41.8",,
"USC00045502","MECCA FIRE STATION, CA US","33.5697","-116.073","-55.8","1994-05",,"0.27","0.0","78.1","93.8","62.3",,
"USC00042598","EAGLE MOUNTAIN, CA US","33.80807","-115.45138","296.6","1994-05",,"0.84","0.0","78.2","89.0","67.5",,
"USR0000CSLA","SLATER BUTTE CALIFORNIA, CA US","41.8586","-123.3525","1423.4","1994-05",,,,"54.8","67.5","42.0",,
"USC00044536","KETTLEMAN STATION, CA US","36.0725","-120.08778","154.8","1994-05",,"0.62","0.0",,,,,
"USC00045866","MORRO BAY FIRE DEPARTMENT, CA US","35.367","-120.8447","36.0","1994-05",,,"0.0","55.0","61.6","48.4",,
"USC00041149","BUCKHORN, CA US","40.87972","-121.93168","1127.8","1994-05",,"5.97","0.0",,,,,
"USC00042239","CUYAMACA, CA US","32.9897","-116.5872","1414.3","1994-05",,"0.35","0.0","53.8","66.4","41.2",,
"USC00044890","LEMON COVE, CA US","36.3817","-119.0264","156.4","1994-05",,"1.43","0.0","68.6","83.6","53.6",,
"USR0000CFRE","FREMONT CANYON CALIFORNIA, CA US","33.8081","-117.7111","542.8","1994-05",,,,"59.3","67.6","50.9",,
"USW00003159","LANCASTER, CA US","34.74121","-118.21255","712.6","1994-05",,"0.09","0.0","65.8","78.4","53.1",,
"USC00046719","PASADENA, CA US","34.1483","-118.1447","263.3","1994-05",,"0.39","0.0","63.9","76.2","51.7",,
"USC00047807","SAN GREGORIO 2 SE, CA US","37.31167","-122.36167","83.8","1994-05",,"1.56","0.0","55.2","62.4","48.0",,
"USW00003154","CAMP PENDLETON MCAS, CA US","33.30424","-117.35508","21.4","1994-05","5.1","0.25","0.0","61.8","70.7","52.9",,
"USC00041010","BOULEVARD 2, CA US","32.66667","-116.3","1097.3","1994-05",,"0.34","0.0",,,,,
"USC00041253","CACHUMA LAKE, CA US","34.58223","-119.98159","240.5","1994-05",,"0.90","0.0","61.7","75.4","47.9",,"959.4"
"USC00046943","PISMO BEACH, CA US","35.1597","-120.683","11.9","1994-05",,"0.22","0.0","57.8","67.4","48.1",,
"USC00041497","CANYON DAM, CA US","40.1705","-121.0886","1389.9","1994-05",,"2.09","0.0","53.1","66.7","39.6",,
"USC00044523","KERN RIVER PH 3, CA US","35.7831","-118.4389","823.9","1994-05",,"0.19","0.0","66.5","82.7","50.3",,
"USC00040161","ALTURAS, CA US","41.49021","-120.54376","1332.9","1994-05",,"1.73","0.0","54.3","70.1","38.5",,
"USC00046940","PIRU 2 ESE, CA US","34.4061","-118.7569","217.0","1994-05",,"0.90","0.0",,,,,
"USC00042346","DELANO, CA US","35.7683","-119.26","92.0","1994-05",,"1.20","0.0",,,,,
"USC00042467","DONNER MEMORIAL ST PARK, CA US","39.3239","-120.2331","1809.6","1994-05",,"1.08","1.2","47.7","63.0","32.4",,
"USC00046946","PIT RIVER PH 5, CA US","40.9869","-121.9772","444.4","1994-05",,"3.64","0.0",,,,,
"USC00046826","PETALUMA AIRPORT, CA US","38.2577","-122.6077","6.1","1994-05",,"1.21","0.0","58.1","69.1","47.1",,
"USC00046944","PIT RIVER POWER HOUSE 1, CA US","41.0","-121.5","877.8","1994-05",,"3.09","0.0",,,,,
"USC00044647","LAGUNA BEACH, CA US","33.5453","-117.7813","13.4","1994-05",,"0.35","0.0","61.0","69.8","52.2",,
"USR0000CJUL","JULIAN CALIFORNIA, CA US","33.0758","-116.5908","1292.4","1994-05",,,,"56.6","68.7","44.6",,
"USC00041018","BOWMAN DAM, CA US","39.4539","-120.6556","1641.3","1994-05",,"2.25","0.0",,"61.9",,,
"USR0000CLYO","LYONS VALLEY CALIFORNIA, CA US","39.1258","-123.0736","975.4","1994-05",,,,"57.2","66.5","48.0",,
"USC00049099","TWENTYNINE PALMS, CA US","34.128","-116.0369","602.0","1994-05",,"0.31","0.0","74.2","90.3","58.0",,
"USC00043791","HARRISON GULCH RANGER STATION, CA US","40.3636","-122.965","838.2","1994-05",,"2.62","0.0",,,,,
"USR0000CJUN","JUNIPER CREEK CALIFORNIA, CA US","41.3322","-120.4725","1332.6","1994-05",,,,"53.6","67.0","40.3",,
"USC00043551","GRANT GROVE, CA US","36.73751","-118.96197","2005.6","1994-05",,"2.85","7.0","48.3","58.4","38.1",,
"USC00043672","GROVELAND R S, CA US","37.823","-120.0983","958.6","1994-05",,"1.77","0.0",,,,,
"USC00044881","LEE VINING, CA US","37.9567","-119.1194","2071.7","1994-05",,"2.74","14.6","53.3","66.1","40.6",,
"USS0019L24S","HEAVENLY VALLEY, CA US","38.92","-119.92","2615.8","1994-05",,"3.79",,"40.9","51.9","29.9",,
"USR0000CBEA","BEAR PEAK CALIFORNIA, CA US","35.8842","-118.0517","2507.9","1994-05",,,,"49.0","58.6","39.3",,
"USR0000CTHO","THOMES CREEK CALIFORNIA, CA US","39.8644","-122.6097","317.0","1994-05",,,,"67.5","78.5","56.6",,
"USR0000CSFD","SANTA FE DAM CALIFORNIA, CA US","34.1208","-117.9458","152.4","1994-05",,,,"62.7","73.3","52.1",,
"USC00047916","SANTA CRUZ, CA US","36.98785","-121.99952","21.3","1994-05",,"1.98","0.0","58.6","67.6","49.6",,
"USR0000CJUA","JUANITA LAKE CALIFORNIA, CA US","41.7861","-122.0056","1645.9","1994-05",,,,"52.6","64.5","40.6",,
"USC00042331","DEEP SPRINGS COLLEGE, CA US","37.3738","-117.9802","1592.6","1994-05",,"1.26","0.0",,,,,
"USC00042574","DUNSMUIR TREATMENT PLANT, CA US","41.1831","-122.28167","661.1","1994-05",,"2.78","0.0","60.0","74.3","45.7",,
"USC00041244","BUTTONWILLOW, CA US","35.4028","-119.47","68.6","1994-05",,"0.85","0.0","69.4","83.4","55.3",,
"USW00093209","PASO ROBLES MUNICIPAL AIRPORT, CA US","35.66936","-120.62918","249.8","1994-05",,"1.16","0.0","63.2","79.5","46.9",,
"USC00045721","MITCHELL CAVERNS, CA US","34.9436","-115.5469","1325.9","1994-05",,"0.11","0.0","66.1","78.0","54.1",,
"USC00042214","CULVER CITY, CA US","34.005","-118.4139","28.0","1994-05",,"0.10","0.0","64.2","73.3","55.0",,
"USC00042456","DOBBINS 1 S, CA US","39.3575","-121.2011","499.9","1994-05",,"1.93","0.0","60.7","74.0","47.3",,
"USC00044997","LIVERMORE, CA US","37.68194","-121.75139","161.2","1994-05",,"1.78","0.0","61.7","73.6","49.8",,
"USC00047902","SANTA BARBARA, CA US","34.4167","-119.6844","4.9","1994-05",,"0.40","0.0","59.9","67.5","52.2",,
"USC00042338","DEER CREEK FOREBAY, CA US","39.3","-120.83333","1357.9","1994-05",,,"0.0","56.8","66.6","46.9",,
"USR0000CSEC","SECRET TOWN CALIFORNIA, CA US","39.1836","-120.8847","861.4","1994-05",,,,"58.6","71.7","45.5",,
"USR0000CDGR","DEVILS GARDEN CALIFORNIA, CA US","41.53","-120.6714","1530.7","1994-05",,,,"53.9","66.3","41.6",,
"USC00040383","AUBURN, CA US","38.9072","-121.0838","393.8","1994-05",,"1.11","0.0","63.0","73.9","52.2",,
"USR0000CYUC","YUCCA VALLEY CALIFORNIA, CA US","34.1233","-116.4078","993.6","1994-05",,,,"65.0","80.9","49.2",,
"USC00043896","HEMET, CA US","33.7381","-116.8939","552.0","1994-05",,"0.10","0.0",,,,,
"USC00041476","CANBY, CA US","41.4219","-120.9016","1313.7","1994-05",,,"0.0",,,,,
"USC00044500","KENTFIELD, CA US","37.9566","-122.5447","44.2","1994-05",,"2.21","0.0",,"74.9",,,
"USC00044863","LEBEC, CA US","34.83328","-118.86497","1089.7","1994-05",,"1.96","0.0",,,,,
"USR0000CBGR","BANGOR CALIFORNIA, CA US","39.3975","-121.3861","244.8","1994-05",,,,"63.8","76.1","51.5",,
"USR0000CFOU","FOUNTAIN SPRINGS CALIFORNIA, CA US","35.8922","-118.915","64.0","1994-05",,,,"65.8","81.5","50.1",,
"USC00042327","DEEP CANYON LAB, CA US","33.6513","-116.3763","365.8","1994-05",,"0.00","0.0",,,,,
"USC00044867","LECHUZA PATROL STATION, CA US","34.07639","-118.88028","487.7","1994-05",,"0.20","0.0",,,,,
"USS0019L39S","SPRATT CREEK, CA US","38.67","-119.82","1863.9","1994-05",,"1.59",,"49.5","63.4","35.6",,
"USC00040144","ALTADENA, CA US","34.18211","-118.13827","343.5","1994-05",,"1.18","0.0",,,,,
"USC00049087","TUSTIN IRVINE RANCH, CA US","33.7025","-117.75389","71.6","1994-05",,"0.28","0.0","63.4","72.8","54.1",,
"USC00040029","ADIN RANGER STATION, CA US","41.19334","-120.94458","1280.8","1994-05",,"1.89","0.0",,,,,
"USC00044628","LA CRESCENTA FC251C, CA US","34.2222","-118.2377","470.9","1994-05",,"0.61","0.0",,,,,
"USC00043417","GILROY, CA US","37.003","-121.5608","59.1","1994-05",,"1.02","0.0","63.5","76.2","50.9",,
"USC00046926","PINNACLES NATIONAL PARK, CA US","36.4819","-121.1822","398.4","1994-05",,"2.45","0.0","57.3","76.3","38.4",,
"USW00023237","STOCKTON AIRPORT, CA US","37.88997","-121.22637","8.3","1994-05",,"1.68","0.0","65.4","77.6","53.1",,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.50659","-121.49604","5.9","1994-05","9.4","1.68","0.0","65.3","79.2","51.4","24310",
"USW00023110","LEMOORE REEVES NAS, CA US","36.33333","-119.95","70.7","1994-05","7.2","1.22","0.0","69.5","84.2","54.9",,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","37.61962","-122.36562","3.2","1994-05","14.3","1.52","0.0","58.4","65.2","51.7",,
"USW00023233","SALINAS AIRPORT, CA US","36.66352","-121.60928","22.3","1994-05",,"1.23","0.0","58.2","65.3","51.2",,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","41.79612","-123.37469","348.1","1994-05",,"1.49","0.0",,,,,
"USC00045941","MOUNT HEBRON RANGER STATION, CA US","41.78339","-122.0446","1300.0","1994-05",,"2.89","0.0",,,"38.0",,
"USC00043402","GIBRALTAR DAM NUMBER 2, CA US","34.5225","-119.6822","474.9","1994-05",,"0.51","0.0",,,,,
"USC00043647","GRIZZLY CREEK STATE, CA US","40.4863","-123.9088","125.9","1994-05",,"2.63","0.0","55.8","63.0","48.7",,
